         654801 function calls (647944 primitive calls) in 280.122 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      698    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/printing.py:195(as_escaped_string)
       24    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/groupby/grouper.py:656(ngroups)
       18    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/csvs.py:50(__init__)
       37    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/util/_validators.py:349(validate_ascending)
       21    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:5559(head)
        8    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/range.py:108(__new__)
       63    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1304(__instancecheck__)
      109    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:7202(_unpack_nested_dtype)
        2    0.000    0.000    0.001    0.001 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/arrays/categorical.py:2582(factorize_from_iterables)
       43    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/managers.py:276(get_dtypes)
       85    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:1924(__contains__)
        6    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/arrays/categorical.py:2603(<genexpr>)
       58    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/blocks.py:2372(new_block_2d)
       10    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/frame.py:6661(<genexpr>)
       28    0.001    0.000    0.001    0.000 {built-in method posix.stat}
       21    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/strings/accessor.py:178(__init__)
      158    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/nanops.py:220(_maybe_get_mask)
       94    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:6013(_maybe_promote)
       44    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/managers.py:1446(_insert_update_blklocs_and_blknos)
     2040    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/range.py:892(__len__)
      666    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/_ufunc_config.py:132(geterr)
       42    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:1352(<listcomp>)
       26    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/urllib/parse.py:374(urlparse)
       37    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/groupby/groupby.py:1126(_wrap_aggregated_output)
        8    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/parsers/readers.py:1738(__exit__)
      422    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/_dtype.py:330(_name_includes_bit_suffix)
        1    0.000    0.000    0.001    0.001 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:7032(ensure_index_from_sequences)
      346    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/printing.py:67(<listcomp>)
     1958    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/format.py:886(<genexpr>)
      307    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexing.py:912(_is_nested_tuple_indexer)
     2167    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/common.py:144(<lambda>)
     2167    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/common.py:142(classes)
       40    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/format.py:2015(<listcomp>)
       12    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/frame.py:1345(items)
     1280    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/format.py:1622(<lambda>)
        8    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/parsers/readers.py:1469(_clean_options)
        2    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:727(_compile_bytecode)
      124    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/dtypes.py:1241(is_dtype)
        2    0.000    0.000    0.001    0.001 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/range.py:831(_concat)
        2    0.001    0.001    0.001    0.001 {built-in method marshal.loads}
        3    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:1054(_find_spec)
        8    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/array_algos/take.py:287(_get_take_nd_function_cached)
       63    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/typing.py:1579(__subclasscheck__)
       18    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:1245(is_dir)
       21    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/strings/object_array.py:295(_str_len)
        8    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/parsers/readers.py:1409(close)
       11    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(argsort)
     1318    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/construction.py:458(ensure_wrapped_if_datetimelike)
      430    0.001    0.000    0.001    0.000 {method 'remove' of 'list' objects}
       21    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/strings/object_array.py:44(_str_map)
       88    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(append)
       10    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/nanops.py:499(nanany)
       18    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/csvs.py:144(_initialize_columns)
       13    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/range.py:420(copy)
       12    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/multi.py:1142(copy)
       18    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:1008(stat)
        1    0.000    0.000    0.001    0.001 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/re/_compiler.py:738(compile)
        5    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:233(_call_with_frames_removed)
        2    0.000    0.000    0.001    0.001 {built-in method builtins.exec}
      199    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/common.py:296(maybe_iterable_to_list)
       26    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:5896(_raise_if_missing)
      171    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/algorithms.py:184(_reconstruct_data)
        4    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/cast.py:621(_maybe_promote_cached)
       70    0.000    0.000    0.001    0.000 {built-in method builtins.sorted}
       91    0.001    0.000    0.001    0.000 {method 'get_indexer' of 'pandas._libs.index.IndexEngine' objects}
      307    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexing.py:1556(_is_scalar_access)
       84    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/printing.py:48(<listcomp>)
        3    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/__init__.py:1636(handle)
       63    0.000    0.000    0.001    0.000 /Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/shutil.py:1398(get_terminal_size)
       14    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/managers.py:1004(_verify_integrity)
        2    0.000    0.000    0.001    0.001 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:5364(_reindex_axes)
        1    0.001    0.001    0.001    0.001 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/io/formats/csvs.py:1(<module>)
     1568    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/common.py:150(cast_scalar_indexer)
     2392    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:509(_get_axis_number)
       44    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(moveaxis)
       65    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/core/numerictypes.py:356(issubdtype)
       20    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(diff)
      745    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:5975(__getattr__)
      118    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:1693(_check_label_or_level_ambiguity)
       31    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/reshape/concat.py:480(<listcomp>)
      172    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:760(_view)
      729    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/inference.py:367(is_sequence)
      237    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:3625(get_loc)
     1174    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/flags.py:85(allows_duplicate_labels)
        3    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/generic.py:4251(__delitem__)
     2335    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/_config/config.py:578(_select_options)
        4    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/dtypes/cast.py:629(_maybe_promote)
      400    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/series.py:594(dtype)
       88    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/numpy/lib/function_base.py:5444(append)
      465    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/common.py:571(require_length_match)
      107    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/indexes/base.py:6101(_is_comparable_dtype)
      170    0.001    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/base.py:767(__iter__)
       44    0.000    0.000    0.001    0.000 /Users/martasolarz/Studies/project/film_ranking/venv11/lib/python3.11/site-packages/pandas/core/internals/managers.py:1436(_insert_update_mgr_locs)
