         650387 function calls (643675 primitive calls) in 250.897 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       15    0.003    0.000    0.095    0.006 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/groupby/groupby.py:3985(_mask_selected_obj)
       42    0.000    0.000    0.095    0.002 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/io/formats/string.py:35(_get_strcols)
       42    0.000    0.000    0.094    0.002 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/io/formats/format.py:611(get_strcols)
       28    0.000    0.000    0.091    0.003 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/internals/construction.py:574(_homogenize)
       42    0.001    0.000    0.087    0.002 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/io/formats/format.py:845(_get_strcols_without_index)
       12    0.000    0.000    0.079    0.007 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/groupby/ops.py:821(codes)
        3    0.000    0.000    0.078    0.026 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/series.py:2131(unique)
        3    0.000    0.000    0.078    0.026 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/base.py:1024(unique)
        3    0.000    0.000    0.078    0.026 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/algorithms.py:296(unique)
        3    0.001    0.000    0.077    0.026 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/algorithms.py:416(unique_with_mask)
       18    0.077    0.004    0.077    0.004 {pandas._libs.writers.write_csv_rows}
        1    0.074    0.074    0.074    0.074 {method 'unique' of 'pandas._libs.hashtable.Float64HashTable' objects}
     1302    0.072    0.000    0.072    0.000 {method 'reduce' of 'numpy.ufunc' objects}
     1110    0.071    0.000    0.072    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/numpy/core/numeric.py:274(full)
       12    0.070    0.006    0.070    0.006 {method 'factorize' of 'pandas._libs.hashtable.Int64HashTable' objects}
      178    0.001    0.000    0.066    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/io/formats/format.py:892(format_col)
        8    0.063    0.008    0.063    0.008 {method 'factorize' of 'pandas._libs.hashtable.Float64HashTable' objects}
       21    0.059    0.003    0.059    0.003 {method 'cumsum' of 'numpy.ndarray' objects}
       76    0.057    0.001    0.057    0.001 {pandas._libs.algos.take_2d_axis1_int64_int64}
1184/1163    0.007    0.000    0.056    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/series.py:368(__init__)
        2    0.000    0.000    0.055    0.028 /Users/martasolarz/Studies/project/film_ranking/data_analysis/data_processing.py:103(process_world_bank_data)
      164    0.051    0.000    0.051    0.000 {pandas._libs.algos.take_1d_int64_int64}
      220    0.002    0.000    0.048    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/io/formats/format.py:1251(format_array)
       26    0.048    0.002    0.048    0.002 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/internals/blocks.py:901(_slice)
       18    0.000    0.000    0.046    0.003 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/internals/managers.py:507(to_native_types)
       72    0.000    0.000    0.046    0.001 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/internals/blocks.py:528(to_native_types)
      656    0.001    0.000    0.046    0.000 {method 'any' of 'numpy.ndarray' objects}
       72    0.002    0.000    0.045    0.001 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/internals/blocks.py:2497(to_native_types)
      656    0.000    0.000    0.045    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/numpy/core/_methods.py:55(_any)
97348/96265    0.026    0.000    0.044    0.000 {built-in method builtins.isinstance}
     1719    0.035    0.000    0.043    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/generic.py:5991(__setattr__)
        1    0.004    0.004    0.042    0.042 /Users/martasolarz/Studies/project/film_ranking/data_analysis/analysis.py:162(create_rank_dataframe)
      220    0.000    0.000    0.041    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/io/formats/format.py:1362(get_result)
  328/326    0.004    0.000    0.039    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:469(__new__)
       19    0.002    0.000    0.038    0.002 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/generic.py:10967(_logical_func)
        8    0.000    0.000    0.036    0.005 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/generic.py:11339(all)
        8    0.000    0.000    0.036    0.005 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/generic.py:11021(all)
       32    0.000    0.000    0.033    0.001 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/groupby/ops.py:617(cython_operation)
       32    0.000    0.000    0.033    0.001 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/groupby/ops.py:463(_cython_op_ndim_compat)
       32    0.031    0.001    0.032    0.001 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/groupby/ops.py:507(_call_cython_op)
       14    0.000    0.000    0.032    0.002 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/generic.py:4644(_update_inplace)
        1    0.000    0.000    0.030    0.030 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/frame.py:10453(_reduce)
        4    0.029    0.007    0.029    0.007 {method 'factorize' of 'pandas._libs.hashtable.Float64Factorizer' objects}
      710    0.018    0.000    0.026    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/array_algos/take.py:564(_take_preprocess_indexer_and_fill_value)
        6    0.000    0.000    0.025    0.004 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/generic.py:1455(__invert__)
      307    0.001    0.000    0.025    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/indexing.py:1593(_getitem_tuple)
        9    0.024    0.003    0.024    0.003 {built-in method _operator.invert}
      121    0.024    0.000    0.024    0.000 {pandas._libs.algos.ensure_int64}
      164    0.016    0.000    0.024    0.000 {pandas._libs.lib.map_infer}
        2    0.000    0.000    0.024    0.012 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/frame.py:8965(melt)
        8    0.000    0.000    0.024    0.003 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/io/parsers/readers.py:1362(__init__)
        2    0.000    0.000    0.024    0.012 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/reshape/melt.py:38(melt)
        2    0.000    0.000    0.023    0.011 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/series.py:4318(map)
        2    0.000    0.000    0.022    0.011 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/base.py:825(_map_values)
        8    0.000    0.000    0.022    0.003 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/io/parsers/readers.py:1629(_make_engine)
      110    0.000    0.000    0.022    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/series.py:4520(apply)
      110    0.000    0.000    0.021    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/apply.py:1010(apply)
       53    0.000    0.000    0.021    0.000 {method 'all' of 'numpy.ndarray' objects}
       53    0.000    0.000    0.020    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/numpy/core/_methods.py:61(_all)
      110    0.001    0.000    0.020    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/apply.py:1061(apply_standard)
       11    0.000    0.000    0.020    0.002 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/nanops.py:554(nanall)
      116    0.000    0.000    0.020    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/generic.py:6161(astype)
       40    0.000    0.000    0.020    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/io/formats/format.py:1613(_format_strings)
       40    0.001    0.000    0.020    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/io/formats/format.py:1514(get_result_as_array)
    94/93    0.001    0.000    0.020    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:3716(get_indexer)
      129    0.001    0.000    0.019    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:665(_with_infer)
        8    0.017    0.002    0.019    0.002 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/io/parsers/c_parser_wrapper.py:60(__init__)
       26    0.001    0.000    0.019    0.001 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/io/common.py:648(get_handle)
      517    0.001    0.000    0.019    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/frame.py:3639(_ixs)
       16    0.018    0.001    0.018    0.001 {method 'put' of 'numpy.ndarray' objects}
       13    0.011    0.001    0.018    0.001 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/reshape/merge.py:1278(_maybe_coerce_merge_keys)
        1    0.000    0.000    0.018    0.018 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/internals/managers.py:1517(reduce)
       40    0.000    0.000    0.017    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/io/formats/format.py:1539(format_values_with)
       26    0.000    0.000    0.017    0.001 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:5863(_get_indexer_strict)
      307    0.002    0.000    0.017    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/indexing.py:967(_getitem_lowerdim)
        1    0.000    0.000    0.017    0.017 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/internals/blocks.py:333(reduce)
        1    0.000    0.000    0.017    0.017 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/frame.py:10474(blk_func)
      152    0.001    0.000    0.017    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/series.py:4632(_reduce)
      440    0.002    0.000    0.016    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/io/formats/format.py:1915(_make_fixed_width)
       80    0.000    0.000    0.016    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/numpy/core/fromnumeric.py:53(_wrapfunc)
      116    0.000    0.000    0.016    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/internals/managers.py:442(astype)
      347    0.001    0.000    0.015    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/indexing.py:1623(_getitem_axis)
     1141    0.001    0.000    0.015    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:7072(ensure_index)
     2275    0.001    0.000    0.014    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/_config/config.py:260(__call__)
      116    0.000    0.000    0.014    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/internals/blocks.py:483(astype)
       40    0.001    0.000    0.014    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/io/formats/format.py:1986(_trim_zeros_float)
    15735    0.006    0.000    0.014    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/dtypes/generic.py:42(_instancecheck)
       53    0.000    0.000    0.013    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:5839(get_indexer_for)
     2296    0.002    0.000    0.013    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/_config/config.py:134(_get_option)
       36    0.000    0.000    0.013    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/indexes/base.py:1364(_format_native_types)
      116    0.000    0.000    0.013    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/dtypes/astype.py:196(astype_array_safe)
      137    0.001    0.000    0.013    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/generic.py:11141(_stat_function)
       26    0.012    0.000    0.012    0.000 {built-in method _io.open}
      240    0.001    0.000    0.012    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/frame.py:4243(_get_item_cache)
        1    0.000    0.000    0.012    0.012 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/series.py:2315(duplicated)
       39    0.011    0.000    0.012    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/sorting.py:152(maybe_lift)
        1    0.000    0.000    0.012    0.012 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/base.py:1335(_duplicated)
        1    0.012    0.012    0.012    0.012 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/algorithms.py:939(duplicated)
       25    0.012    0.000    0.012    0.000 {method 'repeat' of 'numpy.ndarray' objects}
      140    0.000    0.000    0.011    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/dtypes/dtypes.py:186(__init__)
       27    0.002    0.000    0.011    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/sorting.py:369(nargsort)
       16    0.000    0.000    0.011    0.001 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/frame.py:5976(reset_index)
2741/2698    0.002    0.000    0.011    0.000 {built-in method builtins.all}
       21    0.000    0.000    0.011    0.001 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/numpy/core/fromnumeric.py:423(repeat)
      140    0.000    0.000    0.011    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/dtypes/dtypes.py:339(_finalize)
       70    0.000    0.000    0.011    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/core/dtypes/dtypes.py:511(validate_categories)
       42    0.001    0.000    0.011    0.000 /Users/martasolarz/Studies/project/film_ranking/venv/lib/python3.12/site-packages/pandas/io/formats/format.py:917(_get_formatted_column_labels)
